,0
1363,47131.74170497229
1364,47131.33681315421
1365,47130.312146911565
1366,47128.85614172776
1367,47129.26350371574
1368,47128.04359107329
1369,47128.12964526598
1370,47127.058094984764
1371,47125.95906891979
1372,47126.36909355223
1373,47125.05940491164
1374,47124.80007339404
1375,47124.438802329314
1376,47123.24885518646
1377,47122.26831960001
1378,47122.2470768006
1379,47121.722238617185
1380,47120.663757162
1381,47120.558696306565
1382,47120.39886547117
1383,47119.556280258024
1384,47118.46200216121
1385,47117.61791070889
1386,47117.321748052134
1387,47116.957769408145
1388,47116.384449965575
1389,47115.62487210638
1390,47115.04222602092
1391,47114.8780737289
1392,47114.143937889145
1393,47113.19778397882
1394,47113.04278154129
1395,47111.69035360183
1396,47111.91459699686
1397,47110.75822963261
1398,47110.36381762983
1399,47109.84467796439
1400,47108.71409797431
1401,47108.90974005684
1402,47108.06640083343
1403,47107.55877601118
1404,47106.51704762097
1405,47106.536894887686
1406,47105.78669548373
1407,47104.8186664307
1408,47104.50301190296
1409,47104.22409598292
1410,47103.32561049001
1411,47102.69008271904
1412,47102.48947677219
1413,47101.69243152507
1414,47100.70686681501
1415,47100.35731839964
1416,47099.77035675536
1417,47098.892069766465
1418,47097.94883987443
1419,47097.339331571355
1420,47097.46235140955
1421,47096.5035694543
1422,47096.14120816067
1423,47095.775854496795
1424,47094.666486533526
1425,47094.59465808828
1426,47093.8899941441
1427,47093.21927886321
1428,47092.172961017626
1429,47091.929950394755
1430,47091.587747650054
1431,47091.17828062854
1432,47090.78934221173
1433,47089.56218828363
1434,47088.51108203286
1435,47088.700147519055
1436,47088.03675733439
1437,47087.13930086757
1438,47086.67966475372
1439,47085.840374621475
1440,47084.23483461717
1441,47083.88685386221
1442,47083.65437638997
1443,47082.751201632345
1444,47082.107579723
1445,47081.33666760136
1446,47081.53891447864
1447,47080.362540069626
1448,47080.6866632175
1449,47079.72127313472
1450,47078.39284998449
1451,47078.75373489308
1452,47078.408931173726
1453,47076.562244599176
1454,47076.37181836909
1455,47076.406512261114
1456,47076.04179524596
1457,47074.92289530316
1458,47073.65710717778
1459,47072.989396054974
1460,47072.81652579592
1461,47073.13620465757
1462,47071.66587597775
1463,47070.402664061636
1464,47069.991588238285
1465,47070.01330028576
1466,47069.60692587055
1467,47069.462953486225
1468,47068.7543877414
1469,47067.00918223201
1470,47066.72968268733
1471,47066.62197808346
1472,47065.37507897277
1473,47065.58064507151
1474,47064.55260015821
1475,47063.57512810623
1476,47064.162886063146
1477,47062.764009595936
1478,47061.95517649772
1479,47062.048019351605
1480,47060.3448761153
1481,47060.436431380156
1482,47060.31317137757
1483,47058.74522062459
1484,47058.38296147029
1485,47058.50593716414
1486,47057.22237449072
1487,47056.431879767304
1488,47056.47410374575
1489,47055.88248928907
1490,47054.81595645235
1491,47053.72734541784
1492,47053.6523269696
1493,47053.14279566265
1494,47052.39751304246
1495,47051.82228874449
1496,47050.693970075044
1497,47050.65219828893
1498,47050.22752850028
1499,47049.708496135405
1500,47048.504429449415
1501,47048.25828608498
1502,47047.3415095183
1503,47046.525457766584
1504,47046.27639380572
1505,47045.70526916669
1506,47044.77733161131
1507,47044.27088174698
1508,47043.339254632934
1509,47043.32523743334
1510,47042.724601857706
1511,47042.01337498528
1512,47041.52458966828
1513,47041.244905264204
1514,47040.41277230193
1515,47039.69578247856
1516,47039.307643534106
1517,47038.30217790401
1518,47037.405319302256
1519,47037.13996258513
1520,47036.63606175746
1521,47036.14728214795
1522,47035.60148028623
1523,47034.877982362086
1524,47034.30631456389
1525,47033.3952476914
1526,47031.90410690552
1527,47031.62175943025
1528,47032.37489206073
1529,47031.04516791755
1530,47029.7681880766
1531,47029.45153477381
1532,47029.30636551773
1533,47028.1115197177
1534,47027.3594757498
1535,47027.086540590295
1536,47026.35235067017
1537,47025.84314597601
1538,47024.9381821291
1539,47024.13309627297
1540,47024.3591436256
1541,47024.22374209694
1542,47023.19289249012
1543,47023.18747548793
1544,47023.47168407251
1545,47023.27196924168
1546,46998.88507366727
1547,46998.48077386135
1548,46998.89557675374
1549,46999.22686752584
1550,46998.87635359075
1551,47014.160121805624
1552,47013.95179903067
1553,47013.191111722794
1554,47012.43591342392
1555,47011.528632183305
1556,47010.98307875341
1557,47010.14612133005
1558,47009.93826243586
1559,47009.10228816352
1560,47009.01321773231
1561,47008.10730924119
1562,47007.64866074412
1563,47007.33955824578
1564,47006.29257688231
1565,47005.74717181921
1566,47005.09725473855
1567,47004.62696478618
1568,47003.95692035861
1569,47003.749050337145
1570,47002.86559699662
1571,47002.087506748736
1572,47001.60289377889
1573,47000.783892676576
1574,47000.49066597901
1575,46999.93531567231
1576,46999.72536770187
1577,46998.68408647214
1578,46998.24950208718
1579,46997.68711028146
1580,46997.04765788635
1581,46996.03061397272
1582,46995.88833265176
1583,46995.06990368089
1584,46994.7466963384
1585,46994.195015645164
1586,46993.199649046765
1587,46992.55617489191
1588,46992.952858962795
1589,46991.5430890806
1590,46991.03329699791
1591,46990.2451930168
1592,46989.7870781315
1593,46989.027321733876
1594,46988.06736073254
1595,46988.17607448352
1596,46986.55897092277
1597,46986.07176436924
1598,46986.036828320815
1599,46985.71970732815
1600,46985.53973158754
1601,46984.032031329516
1602,46983.333749850026
1603,46983.299618820914
1604,46982.423375627535
1605,46982.313883471215
1606,46981.783127757975
1607,46981.36563782428
1608,46979.725583831016
1609,46980.063986156136
1610,46978.61178091439
1611,46977.58175327019
1612,46977.27330520393
1613,46976.7611007599
1614,46976.49259587496
1615,46976.43098222024
1616,46976.09928081066
1617,46975.47039409693
1618,46974.3079472577
1619,46973.26883396879
1620,46972.344569606874
1621,46971.619284161454
1622,46971.6037168303
1623,46972.289762001994
1624,46971.79438866777
1625,46970.81842188808
1626,46970.25899718736
1627,46969.456014365634
1628,46968.25444027866
1629,46968.292621119115
1630,46967.34654840217
1631,46966.82356207852
1632,46966.12201676145
1633,46965.852422461256
1634,46964.845705538646
1635,46964.33540822244
1636,46963.99382780154
1637,46963.25580784441
1638,46963.207952515986
1639,46962.412987182935
1640,46961.387044854804
1641,46960.72012128122
1642,46959.586037906396
1643,46959.422606250104
1644,46958.688629481265
1645,46958.903927261854
1646,46958.02080860869
1647,46956.97310736945
1648,46956.20648464323
1649,46955.555267521944
1650,46955.3362198726
1651,46955.031060951675
1652,46954.06677490811
1653,46953.33147853105
1654,46952.546195512805
1655,46951.84570758383
1656,46951.25189228153
1657,46951.203646215865
1658,46950.12434767017
1659,46949.85359991071
1660,46948.8880529529
1661,46947.86869821359
1662,46947.7308598662
1663,46946.50818916173
1664,46946.78509036384
1665,46946.19675357098
1666,46945.13494451649
1667,46945.14582323046
1668,46944.484559790995
1669,46943.79970768128
1670,46943.40175949308
1671,46942.64643572237
1672,46941.60315007174
1673,46940.962841180575
1674,46940.199701155114
1675,46940.097886568445
1676,46939.13485307281
1677,46938.5313899048
1678,46938.008702095256
1679,46937.48273825916
1680,46936.5083777874
1681,46936.17912276055
1682,46935.158104761416
1683,46934.2488575195
1684,46933.97891348448
1685,46933.9958348281
1686,46932.94470379536
1687,46932.18367941745
1688,46932.16753911735
1689,46931.164195705205
1690,46930.324581243774
1691,46929.793880485675
1692,46930.03659845584
1693,46928.286819871515
1694,46928.87385957993
1695,46927.29897681861
1696,46926.25226685134
1697,46926.31460595876
1698,46926.061244530094
1699,46925.27379140935
1700,46925.18910273232
1701,46923.82635901631
1702,46923.02175066925
1703,46921.752482425254
1704,46921.589725286445
1705,46922.01389906674
1706,46921.14030252905
1707,46920.14776107906
1708,46919.078244486824
1709,46918.49168971418
1710,46918.28768169338
1711,46917.96889197759
1712,46916.99565813944
1713,46917.02211595869
1714,46916.32208932394
1715,46914.594122579154
1716,46914.282886528155
1717,46913.42474069379
1718,46914.21955386075
1719,46913.279657289044
1720,46911.81761784208
1721,46911.69918986173
1722,46911.735038905994
1723,46910.16055870767
1724,46909.736009314656
1725,46909.619407000864
1726,46909.59256646003
1727,46907.61615125598
1728,46907.477519882676
1729,46907.22736010328
1730,46906.09474181621
1731,46906.11471630362
1732,46904.75108457052
1733,46904.24148945104
1734,46904.39708793231
1735,46903.6545568415
1736,46902.75143753432
1737,46901.70054627007
1738,46901.024374556815
1739,46901.26742711189
1740,46900.73870767213
1741,46899.974396451966
1742,46898.87495799295
1743,46898.46138519049
1744,46898.653196380896
1745,46897.98055130006
1746,46896.697100945836
1747,46895.82880252803
1748,46895.95228582045
1749,46894.90447655625
1750,46894.14461057904
1751,46893.27533063563
1752,46893.394409379835
1753,46892.319758777594
1754,46891.39444755356
1755,46891.300258213145
1756,46890.77892178839
1757,46890.563617714426
1758,46889.39829603617
1759,46888.91880355098
1760,46888.03940692409
1761,46887.67034353248
1762,46886.861995403066
1763,46886.27453634041
1764,46885.650832573796
1765,46885.0057756386
1766,46884.4927389405
1767,46884.03258411163
1768,46883.43488993496
1769,46882.42663963258
1770,46881.90040137517
1771,46881.56720253351
1772,46880.51209240576
1773,46880.12172837928
1774,46879.47799766843
1775,46879.20941399241
1776,46878.27602862499
1777,46877.49717780118
1778,46877.060870201414
1779,46876.54913148419
1780,46875.57902824168
1781,46875.12334906445
1782,46874.88592415506
1783,46873.924785972995
1784,46873.77076256885
1785,46872.30727668513
1786,46871.28903580948
1787,46871.91206585074
1788,46871.0457466072
1789,46870.09673634849
1790,46869.71511702155
1791,46869.25533297048
1792,46868.739228677005
1793,46867.382711989805
1794,46867.86800100654
1795,46866.980480575425
1796,46865.644825879994
1797,46865.19461255114
1798,46865.68772436136
1799,46864.39285531742
1800,46863.783125942406
1801,46863.3486606753
1802,46862.80410062792
1803,46861.84280610643
1804,46860.83566965332
1805,46861.127000993285
1806,46860.56083313071
1807,46859.51709126444
1808,46858.44361680069
1809,46858.702286949214
1810,46857.40087598274
1811,46856.819457746366
1812,46856.30481052873
1813,46855.40453090688
1814,46854.589715958995
1815,46854.89477234503
1816,46854.52217846364
1817,46853.68400997296
1818,46853.07335778495
1819,46851.52128467133
1820,46850.95617862418
1821,46849.95518811944
1822,46849.7976311452
1823,46850.15265464681
1824,46848.50775286352
1825,46848.341761228374
1826,46848.075672309504
1827,46846.63163507764
1828,46847.37785648182
1829,46845.52936689217
1830,46845.79554379579
1831,46845.07083795897
1832,46843.90683608942
1833,46843.46971726756
1834,46842.762411512434
1835,46841.779749117115
1836,46841.515781398186
1837,46841.57285105844
1838,46840.82493692399
1839,46840.336120758206
1840,46839.68069118194
1841,46838.33626251837
1842,46838.51516362009
1843,46837.60103086348
1844,46837.365493931895
1845,46836.22893213853
1846,46835.21871423451
1847,46835.07064687122
1848,46834.485437493095
1849,46833.155486042524
1850,46833.525514049965
1851,46832.57904355736
1852,46832.07445512374
1853,46831.08551355079
1854,46830.09228376841
1855,46829.75821436061
1856,46829.740885689855
1857,46829.032247910785
1858,46828.804100320085
1859,46827.522368703714
1860,46826.98474781418
1861,46826.86384018748
1862,46826.023850748825
1863,46825.280915650794
1864,46825.26837745275
1865,46824.24256052314
1866,46823.93680802225
1867,46823.4236218235
1868,46822.69142117453
1869,46821.744924528015
1870,46821.49914569577
1871,46820.42315828309
1872,46819.6889055754
1873,46819.25792783736
1874,46818.4800692607
1875,46818.28810548037
1876,46817.28567204049
1877,46817.15828178688
1878,46816.45139456168
1879,46815.97246251797
1880,46815.31005862897
1881,46814.33743354712
1882,46813.81070295281
1883,46813.121392180976
1884,46812.79638339613
1885,46812.18101231144
1886,46811.38907569884
1887,46810.74625201693
1888,46809.63825418834
1889,46808.88903504915
1890,46809.2653716425
1891,46808.23712471534
1892,46807.179994617676
1893,46807.44936722855
1894,46805.744324799285
1895,46806.25609499927
1896,46804.99818337133
1897,46804.74709019031
1898,46804.2283771265
1899,46802.91982708042
1900,46802.1316722347
1901,46802.72688830678
1902,46801.642187638376
1903,46800.106772489504
1904,46799.701006933705
1905,46799.74954612418
1906,46798.71234256063
1907,46798.168825661596
1908,46797.33520303701
1909,46797.5610755157
1910,46796.46608541838
1911,46795.6878505593
1912,46795.91742010753
1913,46795.25164370069
1914,46793.66895984079
1915,46793.423015166416
1916,46793.28537887961
1917,46791.86291749606
1918,46791.23619412868
1919,46791.46339356459
1920,46789.84569265456
1921,46790.49054783481
1922,46789.571786882865
1923,46790.354191639206
1924,46788.89382342317
1925,46787.68754097328
1926,46788.24562799558
1927,46787.92348640446
1928,46785.97265830179
1929,46785.50565842065
1930,46785.08677688884
1931,46784.955013996834
1932,46784.76675797559
1933,46783.221969822764
1934,46782.606211172584
1935,46782.296226401224
1936,46781.7754027642
1937,46781.728980922904
1938,46780.8782476224
1939,46779.12011697719
1940,46779.35447208651
1941,46778.715414244005
1942,46777.65000851825
1943,46777.400548688725
1944,46776.4196098054
1945,46776.076870861376
1946,46775.78669134968
1947,46774.585978383366
1948,46774.9262344932
1949,46773.10579561612
1950,46773.166257097975
1951,46772.03105617247
1952,46771.55910267105
1953,46770.96626892415
1954,46770.464012290606
1955,46770.45040273599
1956,46768.916895792565
1957,46768.54602832618
1958,46767.303377709606
1959,46767.02113722095
1960,46766.983237358996
1961,46765.83857915652
1962,46765.51211366837
1963,46764.462798733606
1964,46763.95661598393
1965,46763.86077946729
1966,46762.996315748176
1967,46762.21825588969
1968,46761.79757891697
1969,46761.32377728177
1970,46760.4187705168
1971,46759.53816927902
1972,46759.4668093642
1973,46758.43456731026
1974,46757.389592533764
1975,46757.41781639748
1976,46757.004648098555
1977,46755.745563488796
1978,46755.47836300121
1979,46754.68515516682
1980,46753.150429562076
1981,46753.778386623344
1982,46752.97503770718
1983,46752.668783330446
1984,46752.264401037246
1985,46750.7729221982
1986,46750.896815326065
1987,46749.29680833255
1988,46750.07985790717
1989,46748.854479741305
1990,46747.95644389736
1991,46747.25075229054
1992,46746.68200620196
1993,46745.85771422935
1994,46745.91656103188
1995,46745.055864050475
1996,46744.182705782354
1997,46744.11897850782
1998,46743.81087947434
1999,46742.26516479152
2000,46741.451683358035
2001,46741.81283038516
2002,46740.392169467086
2003,46740.79749638655
2004,46739.175054522064
2005,46738.521356799385
2006,46739.272443881426
2007,46737.50408421186
2008,46738.01168758964
2009,46736.14656153931
2010,46736.5602513169
2011,46735.023608394644
2012,46734.63456674191
2013,46735.042217439885
2014,46733.44615476341
2015,46733.31271019138
2016,46732.56360336088
2017,46731.12358956649
2018,46731.09931918454
2019,46730.822457436814
2020,46729.47343297675
2021,46729.13996626877
2022,46728.84432025423
2023,46727.79624828662
2024,46727.86987367679
2025,46726.37072763592
2026,46726.727543693036
2027,46724.936097645965
2028,46725.29833260653
2029,46724.18888823654
2030,46723.86104960062
2031,46722.85555197333
2032,46723.03700576418
2033,46721.94902658937
2034,46721.57031368464
2035,46720.88960624114
2036,46720.82907602936
2037,46720.12591862916
2038,46719.873482051895
2039,46718.345341517845
2040,46718.063466681
2041,46717.54026860981
2042,46716.61955929785
2043,46716.05281310291
2044,46715.385362566194
2045,46714.6496228491
2046,46714.922103544865
2047,46714.09485256977
2048,46713.17619238218
2049,46712.732098343695
2050,46711.53654403917
2051,46711.83596198498
2052,46711.16658712043
2053,46710.34368224747
2054,46709.52451956374
2055,46709.806144084105
2056,46708.491564560005
2057,46707.36326923899
2058,46707.30947537788
2059,46706.88095860607
2060,46706.8477847864
2061,46706.24473976581
2062,46705.086396382954
2063,46704.60006000034
2064,46704.208501722664
2065,46703.22448116676
2066,46702.57517009855
2067,46702.10547113537
2068,46701.40503381362
2069,46700.71323813193
2070,46700.3033414053
2071,46700.036361848426
2072,46699.420616724274
2073,46698.87077280845
2074,46698.12965266745
2075,46697.68655487929
2076,46696.62447480722
2077,46696.16023455357
2078,46695.53777174686
2079,46695.03777148304
2080,46693.86492366276
2081,46693.87535940653
2082,46693.1443965032
2083,46693.064421006224
2084,46691.88598257303
2085,46691.973350853405
2086,46690.55564720116
2087,46691.02879081023
2088,46689.96693575179
2089,46690.04082398252
2090,46688.637465605
2091,46688.38755560632
2092,46687.28889201717
2093,46686.54033040221
2094,46686.14494099773
2095,46685.42996163937
2096,46685.19777620719
2097,46684.83616504243
2098,46684.40388913927
2099,46683.178736164824
2100,46683.34848925742
2101,46681.87829260596
2102,46681.495618917725
2103,46681.14318820699
2104,46680.521303321824
2105,46680.39205921306
2106,46679.419523923236
2107,46679.623746293175
2108,46677.97706150229
2109,46678.4456621615
2110,46676.44601911984
2111,46677.21439490129
2112,46675.33874538439
2113,46675.799030664966
2114,46674.247990005395
2115,46674.47193588994
2116,46673.53895701468
2117,46672.92034357956
2118,46672.36345605823
2119,46670.85914455049
2120,46671.52039186521
2121,46670.300981952045
2122,46670.32377858562
2123,46669.10122189603
2124,46669.52342094888
2125,46667.85612693497
2126,46668.21371860057
2127,46666.514591365034
2128,46666.89553835141
2129,46665.35923967815
2130,46665.73299515315
2131,46664.20489153063
2132,46663.76633577421
2133,46664.090457436716
2134,46663.290274301035
2135,46661.74347957122
2136,46661.659556018356
2137,46661.716490190476
2138,46661.418278193945
2139,46660.11854327165
2140,46660.16775504635
2141,46658.37726462294
2142,46657.98835637251
2143,46657.71152276343
2144,46656.65481760387
2145,46656.97267949378
2146,46655.820406590334
2147,46655.79204083776
2148,46654.221066663886
2149,46654.243674016136
2150,46653.58594760502
2151,46653.30594677275
2152,46652.553033928976
2153,46652.06802278859
2154,46651.50112070245
2155,46651.14149008962
2156,46649.975153638894
2157,46649.758265825156
2158,46649.050297164446
2159,46648.53591188754
2160,46648.30997513269
2161,46647.6118908047
2162,46647.14046902175
2163,46646.50309513069
2164,46645.86817138168
2165,46644.7953156094
2166,46644.79760870473
2167,46643.927856256
2168,46643.58780092881
2169,46642.9594842016
2170,46642.07647097585
2171,46641.83656872267
2172,46641.00349455801
2173,46640.773276380176
2174,46640.010726211425
2175,46639.4341882342
2176,46638.80406522378
2177,46638.27712322196
2178,46637.60031117973
2179,46637.439532884484
2180,46636.96079134738
2181,46636.00264463506
2182,46635.732537211006
2183,46635.110094029114
2184,46634.184759478
2185,46634.07867430963
2186,46633.55721035532
2187,46633.17122947306
2188,46632.11080839045
2189,46631.07045494765
2190,46630.43039856919
2191,46630.358670596375
2192,46630.13994676755
2193,46628.96362296458
2194,46628.65021464127
2195,46628.301236901774
2196,46627.217477600345
2197,46626.15762800791
2198,46626.53976182674
2199,46626.245283022865
2200,46624.685349686915
2201,46624.19760633802
2202,46624.62896031548
2203,46622.848453627055
2204,46623.33268538253
2205,46621.79957913065
2206,46621.33847593787
2207,46620.97650799223
2208,46619.968956563964
2209,46620.454539745704
2210,46619.01774318279
2211,46618.45925583352
2212,46618.45611614091
2213,46617.84703619948
2214,46616.39703627506
2215,46616.834014481276
2216,46614.96638781408
2217,46615.5553583435
2218,46614.03839210319
2219,46614.56978211484
2220,46613.09474560551
2221,46613.50795047358
2222,46612.1919424053
2223,46612.188206268984
2224,46610.87496503036
2225,46610.075212892145
2226,46610.22462008487
2227,46609.00747603381
2228,46609.21388260546
2229,46608.367409544575
2230,46607.32187203995
2231,46607.45250401206
2232,46606.10154022039
2233,46606.131323329086
2234,46606.06157133796
2235,46604.3646606874
2236,46604.543096323585
2237,46604.08495764434
2238,46603.46000244062
2239,46602.89384865185
2240,46601.92039524256
2241,46601.576086689805
2242,46600.58406537263
2243,46600.35171803053
2244,46599.46970989521
2245,46599.558060773736
2246,46598.775085908106
2247,46598.75220950185
2248,46597.64228334481
2249,46597.0725796348
2250,46596.574968534434
2251,46596.128691747785
2252,46595.1499680323
2253,46594.42022627287
2254,46593.97432222624
2255,46593.613746189934
2256,46592.513579105114
2257,46591.43704662337
2258,46591.45176919143
2259,46590.35628527301
2260,46589.717636928304
2261,46589.13158121502
2262,46588.44301143932
2263,46587.87468123707
2264,46587.45860179141
2265,46587.31765166162
2266,46586.202835964206
2267,46585.27959441766
2268,46585.05815457553
2269,46584.375416130504
2270,46583.97361085327
2271,46583.52594659139
2272,46582.775956362144
2273,46582.36263274164
2274,46581.53841651536
2275,46581.00646642358
2276,46580.31297655336
2277,46579.96140995554
2278,46578.7264912335
2279,46578.869439604605
2280,46578.574630792165
2281,46577.58877721158
2282,46577.43950898031
2283,46576.56114843013
2284,46576.490375370806
2285,46575.62863188
2286,46575.240985605866
2287,46574.54865988682
2288,46573.9979599677
2289,46573.65399764309
2290,46572.43539120799
2291,46572.113687270066
2292,46571.46686620638
2293,46571.332260368225
2294,46570.170098591596
2295,46570.11373970996
2296,46569.65055967325
2297,46568.66216781329
2298,46568.56591798568
2299,46567.59678124501
2300,46567.52549407834
2301,46566.23858083175
2302,46566.25926963274
2303,46565.24638701603
2304,46565.00648188557
2305,46564.829523236236
2306,46563.22722439908
2307,46563.5345848897
2308,46562.56349874491
2309,46562.48910420998
2310,46561.13535552777
2311,46561.55388634347
2312,46559.96591284194
2313,46560.56094499
2314,46558.64460557665
2315,46558.80786506629
2316,46558.027705683286
2317,46556.833159607246
2318,46557.54796379839
2319,46556.148164559156
2320,46555.507428942416
2321,46555.28705387427
2322,46554.13859158822
2323,46554.10490608825
2324,46553.12867389721
2325,46553.459694250065
2326,46551.63932914321
2327,46552.09149377116
2328,46550.60165924139
2329,46550.63418575342
2330,46549.817814149304
2331,46548.65338840573
2332,46549.37269247323
2333,46547.545588447625
2334,46547.84255288711
2335,46546.261659510776
2336,46545.72560642897
2337,46545.63084836372
2338,46544.83277928457
2339,46544.27228052067
2340,46543.787222692576
2341,46542.64860746874
2342,46542.94717689739
2343,46541.42909170518
2344,46541.04735629125
2345,46540.55485783348
2346,46540.32467176596
2347,46538.946923749354
2348,46539.126762002365
2349,46537.93940213526
2350,46537.18021998893
2351,46537.48228191889
2352,46536.290787733415
2353,46536.17224113643
2354,46535.27258029614
2355,46533.865728530356
2356,46534.145365759054
2357,46533.16464078528
2358,46532.875083961946
2359,46532.42053185979
2360,46531.29913680323
2361,46531.4061070281
2362,46530.50077389553
2363,46529.907924310726
2364,46529.745727355505
2365,46528.367187803444
2366,46528.37803451074
2367,46527.43788914552
2368,46526.76324874738
2369,46526.37544007024
2370,46525.74225744876
2371,46525.33147964525
2372,46524.56820071929
2373,46524.166627305814
2374,46523.51341810179
2375,46504.76610363279
2376,46504.55471644997
2377,46505.20195309732
2378,46504.582809579624
2379,46521.11265061694
2380,46520.750695219096
2381,46520.08234893429
2382,46519.60784548961
2383,46518.5119009089
2384,46518.63596039096
2385,46517.34432732297
2386,46516.94850180366
2387,46516.01171492582
2388,46515.95235793563
2389,46515.060701927
2390,46514.74878851257
2391,46513.873613169584
2392,46513.98732345314
2393,46512.316376768395
2394,46512.96178946441
2395,46511.31141891974
2396,46510.39613820443
2397,46509.83834615925
2398,46508.71890483627
2399,46508.588988962496
2400,46508.09434711628
2401,46506.82342563468
2402,46506.78025678071
2403,46506.87489684129
2404,46505.685594161805
2405,46504.679332259024
2406,46505.16772960296
2407,46504.31463402002
2408,46502.79146553136
2409,46503.02773842622
2410,46502.56500179253
2411,46501.34326090596
2412,46501.84575045244
2413,46500.62848463993
2414,46499.82361521674
2415,46499.16932381046
2416,46499.22548786348
2417,46498.65341922133
2418,46497.358996512536
2419,46497.6986400231
2420,46496.12146829306
2421,46496.842902704055
2422,46495.03404049372
2423,46494.1890253489
2424,46494.399656669324
2425,46493.1857522191
2426,46492.33758556301
2427,46492.546093588186
2428,46491.23391034217
2429,46491.21230789172
2430,46490.45685055107
2431,46490.07899312438
2432,46489.1881279285
2433,46488.92341500216
2434,46488.7240249115
2435,46487.190637599
2436,46487.31460656023
2437,46485.73292507096
2438,46486.137705687775
2439,46485.20902135866
2440,46484.52706784687
2441,46484.32817356593
2442,46483.22637054866
2443,46482.854988100175
2444,46482.3519164527
2445,46481.681086924946
2446,46481.6470387429
2447,46480.18537204137
2448,46480.11467543007
2449,46479.209137648344
2450,46478.7952115573
2451,46478.441175564105
2452,46477.48334923251
2453,46477.09942808273
2454,46476.194106589326
2455,46475.964168550614
2456,46475.08443439142
2457,46474.69654065608
2458,46474.08944135972
2459,46473.69937274267
2460,46473.4906620644
2461,46472.78285466575
2462,46471.84917799349
2463,46471.59201454168
2464,46470.72403725812
2465,46470.220107865265
2466,46469.73541595719
2467,46468.74351435934
2468,46468.73276526616
2469,46467.82860755886
2470,46467.48507166383
2471,46466.56179973009
2472,46465.931812002236
2473,46465.23205707933
2474,46464.41488432037
2475,46464.21209412068
2476,46463.69566846944
2477,46462.59630071677
2478,46463.01931618052
2479,46461.63629187813
2480,46460.75246520578
2481,46460.69356492399
2482,46460.1042396416
2483,46460.128480332816
2484,46458.51836786656
2485,46458.45360855013
2486,46457.24616534398
2487,46456.368673141704
2488,46456.49962860143
2489,46455.36787489971
2490,46455.36972616613
2491,46454.62990758805
2492,46453.99026401341
2493,46453.76349283687
2494,46452.79062976756
2495,46453.11153047634
2496,46451.492668524384
2497,46450.63577085124
2498,46450.77043225108
2499,46449.80823514746
2500,46448.94984125956
2501,46448.94683382626
2502,46448.05232080919
2503,46448.18217763305
2504,46446.39847449332
2505,46445.96532893147
2506,46445.07874990932
2507,46446.346016639
2508,46444.731889880175
2509,46443.57194106958
2510,46444.16094297205
2511,46442.909150098196
2512,46441.685698534275
2513,46441.7384329997
2514,46440.71628432721
2515,46440.86009695821
2516,46439.9003088752
2517,46439.2073331963
2518,46438.67961883545
2519,46438.30190209164
2520,46437.79694692316
2521,46437.06707256863
2522,46435.724183430386
2523,46436.13726857542
2524,46434.53921566768
2525,46434.18517025831
2526,46434.179859366945
2527,46432.819014427674
2528,46432.7409536273
2529,46432.88464192267
2530,46432.54645720497
2531,46431.35699542747
2532,46431.31992213631
2533,46430.04470590807
2534,46429.80831384134
2535,46428.59653224186
2536,46428.66998713938
2537,46427.32255891745
2538,46427.63521695848
2539,46426.2536334839
2540,46425.75354723632
2541,46425.16064383022
2542,46423.88037153063
2543,46424.319148023525
2544,46423.31805270572
2545,46422.08427278765
2546,46421.8776753301
2547,46421.43729143387
2548,46420.93105262281
2549,46420.24540045096
2550,46419.554585915736
2551,46418.80682441287
2552,46418.33673071963
2553,46418.102224190465
2554,46417.16614926539
2555,46416.41367747702
2556,46415.64129018073
2557,46415.09709174084
2558,46415.06957091154
2559,46414.263932652095
2560,46413.030501569876
2561,46412.803868158975
2562,46412.41768940809
2563,46412.13443431529
2564,46411.315623093054
2565,46410.24321491644
2566,46409.91263750466
2567,46408.65571994842
2568,46408.03182424808
2569,46407.6295237189
2570,46406.609390963546
2571,46406.790260005066
2572,46405.587845865295
2573,46404.48976009373
2574,46404.93319605833
2575,46403.39550954679
2576,46403.72802570767
2577,46402.18192055483
2578,46402.29674852605
2579,46401.478450356895
2580,46400.76234334369
2581,46400.10530639609
2582,46398.9660868516
2583,46399.0741857568
2584,46398.72888882221
2585,46397.09038922326
2586,46397.95652151006
2587,46395.89157489585
2588,46394.60770837285
2589,46394.874975394116
2590,46394.05645809593
2591,46394.8251074705
2592,46393.04791207595
2593,46393.30514378846
2594,46390.90976949646
2595,46391.47761512683
2596,46391.10269330171
2597,46389.57923556085
2598,46390.11783101274
2599,46388.50447453389
2600,46388.41931477596
2601,46387.74557709694
2602,46387.03113050319
2603,46385.99924644591
2604,46386.44365084273
2605,46385.02371145615
2606,46384.93377961794
2607,46383.66638434543
2608,46384.34159935503
2609,46382.84705292399
2610,46382.0976241485
2611,46382.09072013165
2612,46380.98838876696
2613,46380.46561028266
2614,46379.485419299795
2615,46379.07195562429
2616,46378.274825740606
2617,46377.32491854206
2618,46377.17005517486
2619,46376.29829524017
2620,46375.39895099639
2621,46375.6540242884
2622,46374.474285424774
2623,46374.11772494797
2624,46373.57000181316
2625,46372.52631302516
2626,46372.6662624563
2627,46371.331830532035
2628,46370.91096805984
2629,46370.31369191611
2630,46369.86105375127
2631,46369.53610639884
2632,46368.570700091055
2633,46368.402431273666
2634,46367.97028021244
2635,46367.725141434166
